id,team,country,league,season_start,season_end,final_league_pos,home_matches,home_wins,home_draws,home_losses,home_win_rate,home_draw_rate,home_loss_rate,home_points_per_match,home_goals_for,home_goals_for_per_90,home_goals_against,home_goals_against_per_90,home_xg,home_xg_avg,away_matches,away_wins,away_draws,away_losses,away_win_rate,away_draw_rate,away_loss_rate,away_points_per_match,away_goals_for,away_goals_for_per_90,away_goals_against,away_goals_against_per_90,away_xg,away_xg_avg,home_penalties_won,home_penalties_conceded,away_penalties_won,away_penalties_conceded,home_fouls_won_avg,home_fouls_conceded_avg,home_yellow_cards_won,home_yellow_cards_conceded,home_red_cards_won,home_red_conceded,away_fouls_won_avg,away_fouls_conceded_avg,away_yellow_cards_won,away_yellow_cards_conceded,away_red_cards_won,away_red_cards_conceded
313,Hertha BSC,de,Bundesliga,2017,2018,10,17,5,7,5,0.294117647,0.411764706,0.294117647,1.29,23,1.352941176,27,1.588235294,18,1.058823529,17,5,6,6,0.294117647,0.352941176,0.352941176,1.24,20,1.176470588,19,1.117647059,21.2,1.247058824,1,3,4,4,,,,,,,,,,,,
314,Montpellier,fr,Ligue 1,2017,2018,10,19,5,9,5,0.263157895,0.473684211,0.263157895,1.26,20,1.052631579,19,1,23.8,1.252631579,19,6,9,4,0.315789474,0.473684211,0.210526316,1.42,16,0.842105263,14,0.736842105,18.8,0.989473684,2,3,0,3,130,115.2631579,21.05263158,18.42105263,0.526315789,0.526315789,161.0526316,118.4210526,18.94736842,19.47368421,0.526315789,0.526315789
315,La Coruña,es,La Liga,2017,2018,18,19,4,6,9,0.210526316,0.315789474,0.473684211,0.95,22,1.157894737,33,1.736842105,32.5,1.710526316,19,2,5,12,0.105263158,0.263157895,0.631578947,0.58,16,0.842105263,43,2.263157895,19.1,1.005263158,4,1,1,4,,,,,,,,,,,,
316,Villarreal,es,La Liga,2017,2018,5,19,11,3,5,0.578947368,0.157894737,0.263157895,1.89,35,1.842105263,22,1.157894737,31.7,1.668421053,19,7,4,8,0.368421053,0.210526316,0.421052632,1.32,22,1.157894737,28,1.473684211,21.6,1.136842105,2,5,3,3,128.4210526,147.8947368,23.68421053,32.10526316,0.526315789,1.578947368,121.5789474,165.2631579,20.52631579,29.47368421,1.578947368,1.578947368
317,Watford,eng,Premier League,2017,2018,14,19,7,6,6,0.368421053,0.315789474,0.315789474,1.42,27,1.421052632,31,1.631578947,22.7,1.194736842,19,4,2,13,0.210526316,0.105263158,0.684210526,0.74,17,0.894736842,33,1.736842105,22.3,1.173684211,4,4,2,2,108.4210526,117.8947368,18.94736842,21.57894737,1.578947368,1.052631579,98.42105263,114.2105263,14.21052632,11.57894737,0,1.052631579
318,Athletic Club,es,La Liga,2017,2018,16,19,6,8,5,0.315789474,0.421052632,0.263157895,1.37,19,1,16,0.842105263,23.6,1.242105263,19,4,5,10,0.210526316,0.263157895,0.526315789,0.89,22,1.157894737,33,1.736842105,26.1,1.373684211,3,2,5,4,,,,,,,,,,,,
319,Crotone,it,Serie A,2017,2018,18,19,6,6,7,0.315789474,0.315789474,0.368421053,1.26,23,1.210526316,25,1.315789474,18.8,0.989473684,19,3,2,14,0.157894737,0.105263158,0.736842105,0.58,17,0.894736842,41,2.157894737,15.8,0.831578947,2,4,1,4,125.7894737,137.3684211,21.05263158,14.73684211,0.526315789,0.526315789,131.0526316,127.8947368,18.94736842,20,0.526315789,0.526315789
320,Gladbach,de,Bundesliga,2017,2018,9,17,9,4,4,0.529411765,0.235294118,0.235294118,1.82,28,1.647058824,20,1.176470588,30,1.764705882,17,4,4,9,0.235294118,0.235294118,0.529411765,0.94,19,1.117647059,32,1.882352941,21.2,1.247058824,4,1,3,3,,,,,,,,,,,,
321,Southampton,eng,Premier League,2017,2018,17,19,4,7,8,0.210526316,0.368421053,0.421052632,1,20,1.052631579,26,1.368421053,23.4,1.231578947,19,3,8,8,0.157894737,0.421052632,0.421052632,0.89,17,0.894736842,30,1.578947368,16.5,0.868421053,3,1,0,1,105.2631579,100,13.15789474,15.26315789,0.526315789,0,103.6842105,118.9473684,13.15789474,17.89473684,0.526315789,1.052631579
322,Tottenham,eng,Premier League,2017,2018,3,19,13,4,2,0.684210526,0.210526316,0.105263158,2.26,40,2.105263158,16,0.842105263,34.4,1.810526316,19,10,4,5,0.526315789,0.210526316,0.263157895,1.79,34,1.789473684,20,1.052631579,30.3,1.594736842,0,1,3,2,106.3157895,93.15789474,18.94736842,10.52631579,0,0,107.8947368,108.9473684,20.52631579,15.26315789,0.526315789,1.052631579
323,Toulouse,fr,Ligue 1,2017,2018,18,19,7,5,7,0.368421053,0.263157895,0.368421053,1.37,23,1.210526316,21,1.105263158,29.5,1.552631579,19,2,5,12,0.105263158,0.263157895,0.631578947,0.58,15,0.789473684,33,1.736842105,16,0.842105263,9,2,2,4,143.6842105,153.6842105,26.31578947,23.68421053,2.631578947,1.052631579,127.3684211,155.2631579,14.73684211,25.26315789,2.105263158,0.526315789
324,Fiorentina,it,Serie A,2017,2018,8,19,8,5,6,0.421052632,0.263157895,0.315789474,1.53,27,1.421052632,22,1.157894737,29,1.526315789,19,8,4,7,0.421052632,0.210526316,0.368421053,1.47,27,1.421052632,24,1.263157895,25.5,1.342105263,2,2,6,1,123.1578947,149.4736842,28.94736842,21.05263158,2.105263158,1.052631579,117.3684211,138.4210526,23.68421053,25.26315789,2.105263158,2.105263158
325,Crystal Palace,eng,Premier League,2017,2018,11,19,7,5,7,0.368421053,0.263157895,0.368421053,1.37,29,1.526315789,27,1.421052632,33.8,1.778947368,19,4,6,9,0.210526316,0.315789474,0.473684211,0.95,16,0.842105263,28,1.473684211,19.7,1.036842105,7,1,3,1,113.1578947,113.1578947,18.94736842,20,1.052631579,0,104.7368421,110.5263158,17.89473684,17.36842105,0.526315789,0
326,Bournemouth,eng,Premier League,2017,2018,12,19,7,5,7,0.368421053,0.263157895,0.368421053,1.37,26,1.368421053,30,1.578947368,23.5,1.236842105,19,4,6,9,0.210526316,0.315789474,0.473684211,0.95,19,1,31,1.631578947,15.2,0.8,0,0,3,3,108.9473684,86.84210526,18.42105263,16.31578947,0.526315789,0.526315789,122.1052632,91.57894737,19.47368421,12.63157895,0,0
327,Wolfsburg,de,Bundesliga,2017,2018,16,17,3,8,6,0.176470588,0.470588235,0.352941176,1,23,1.352941176,25,1.470588235,21.2,1.247058824,17,3,7,7,0.176470588,0.411764706,0.411764706,0.94,13,0.764705882,23,1.352941176,13,0.764705882,4,6,2,3,158.8235294,122.3529412,21.76470588,18.82352941,1.176470588,2.352941176,132.3529412,129.4117647,11.17647059,17.64705882,0,1.176470588
328,Benevento,it,Serie A,2017,2018,20,19,5,2,12,0.263157895,0.105263158,0.631578947,0.89,23,1.210526316,40,2.105263158,24.3,1.278947368,19,1,1,17,0.052631579,0.052631579,0.894736842,0.21,10,0.526315789,44,2.315789474,14,0.736842105,1,6,2,7,129.4736842,130,18.42105263,20,1.052631579,1.052631579,133.1578947,127.8947368,18.42105263,21.05263158,0,2.631578947
329,Real Madrid,es,La Liga,2017,2018,3,19,12,4,3,0.631578947,0.210526316,0.157894737,2.11,54,2.842105263,20,1.052631579,47,2.473684211,19,10,6,3,0.526315789,0.315789474,0.157894737,1.89,40,2.105263158,24,1.263157895,38.4,2.021052632,3,2,7,2,125.2631579,107.3684211,21.57894737,12.63157895,1.052631579,1.052631579,154.2105263,122.1052632,30,21.57894737,0.526315789,1.052631579
330,Troyes,fr,Ligue 1,2017,2018,19,19,7,3,9,0.368421053,0.157894737,0.473684211,1.26,17,0.894736842,22,1.157894737,21.6,1.136842105,19,2,3,14,0.105263158,0.157894737,0.736842105,0.47,15,0.789473684,37,1.947368421,16.4,0.863157895,1,1,2,4,108.9473684,129.4736842,15.26315789,20,2.105263158,2.105263158,110.5,134,12,19.5,0.5,1.5
331,Marseille,fr,Ligue 1,2017,2018,4,19,12,5,2,0.631578947,0.263157895,0.105263158,2.16,44,2.315789474,19,1,43.2,2.273684211,19,10,6,3,0.526315789,0.315789474,0.157894737,1.89,36,1.894736842,28,1.473684211,34.9,1.836842105,2,1,6,5,124.2105263,122.1052632,14.21052632,18.94736842,1.578947368,0.526315789,136.3157895,145.2631579,20.52631579,23.68421053,0.526315789,1.052631579
332,Stuttgart,de,Bundesliga,2017,2018,7,17,10,4,3,0.588235294,0.235294118,0.176470588,2,18,1.058823529,9,0.529411765,20.8,1.223529412,17,5,2,10,0.294117647,0.117647059,0.588235294,1,18,1.058823529,27,1.588235294,19.6,1.152941176,2,2,1,4,130,129.4117647,13.52941176,17.64705882,0.588235294,0.588235294,123.5294118,131.1764706,13.52941176,17.05882353,0.588235294,0.588235294
333,Hannover 96,de,Bundesliga,2017,2018,13,17,8,3,6,0.470588235,0.176470588,0.352941176,1.59,28,1.647058824,25,1.470588235,24.4,1.435294118,17,2,6,9,0.117647059,0.352941176,0.529411765,0.71,16,0.941176471,29,1.705882353,20.2,1.188235294,4,0,1,4,,,,,,,,,,,,
334,West Brom,eng,Premier League,2017,2018,20,19,3,9,7,0.157894737,0.473684211,0.368421053,0.95,21,1.105263158,29,1.526315789,22.1,1.163157895,19,3,4,12,0.157894737,0.210526316,0.631578947,0.68,10,0.526315789,27,1.421052632,14.3,0.752631579,1,0,0,1,90.52631579,121.0526316,15.78947368,18.42105263,0,0,101.5789474,110.5263158,13.15789474,19.47368421,0.526315789,0.526315789
335,Werder Bremen,de,Bundesliga,2017,2018,11,17,6,7,4,0.352941176,0.411764706,0.235294118,1.47,20,1.176470588,17,1,20.7,1.217647059,17,4,5,8,0.235294118,0.294117647,0.470588235,1,17,1,23,1.352941176,18.2,1.070588235,0,2,0,2,139.4117647,137.0588235,18.23529412,15.29411765,0,0,116.4705882,162.3529412,10.58823529,17.05882353,0.588235294,0
336,Genoa,it,Serie A,2017,2018,12,19,6,3,10,0.315789474,0.157894737,0.526315789,1.11,23,1.210526316,27,1.421052632,27.2,1.431578947,19,5,5,9,0.263157895,0.263157895,0.473684211,1.05,10,0.526315789,16,0.842105263,16.3,0.857894737,5,3,0,1,123.6842105,144.2105263,23.68421053,21.05263158,1.578947368,1.052631579,138.4210526,150.5263158,14.73684211,18.94736842,1.052631579,1.578947368
337,Angers,fr,Ligue 1,2017,2018,14,19,5,7,7,0.263157895,0.368421053,0.368421053,1.16,23,1.210526316,28,1.473684211,25.7,1.352631579,19,4,7,8,0.210526316,0.368421053,0.421052632,1,19,1,24,1.263157895,21.9,1.152631579,1,2,3,5,124.2105263,121.0526316,25.26315789,13.15789474,1.052631579,0,119.4736842,137.3684211,20,24.21052632,2.631578947,1.578947368
338,Lazio,it,Serie A,2017,2018,5,19,9,5,5,0.473684211,0.263157895,0.263157895,1.68,45,2.368421053,21,1.105263158,31.4,1.652631579,19,12,4,3,0.631578947,0.210526316,0.157894737,2.11,44,2.315789474,28,1.473684211,32.3,1.7,4,4,7,6,96.31578947,111.0526316,21.05263158,16.31578947,0.526315789,2.105263158,102.6315789,117.8947368,15.78947368,24.21052632,1.052631579,1.052631579
339,Caen,fr,Ligue 1,2017,2018,16,19,7,5,7,0.368421053,0.263157895,0.368421053,1.37,17,0.894736842,19,1,24.5,1.289473684,19,3,3,13,0.157894737,0.157894737,0.684210526,0.63,10,0.526315789,33,1.736842105,18.3,0.963157895,6,1,2,4,137.8947368,138.4210526,22.63157895,17.89473684,0.526315789,1.578947368,102.1052632,136.3157895,15.78947368,17.89473684,0.526315789,0.526315789
340,Getafe,es,La Liga,2017,2018,8,19,9,4,6,0.473684211,0.210526316,0.315789474,1.63,26,1.368421053,13,0.684210526,32.3,1.7,19,6,6,7,0.315789474,0.315789474,0.368421053,1.26,16,0.842105263,20,1.052631579,15.8,0.831578947,7,3,5,1,137.3684211,172.1052632,30.52631579,33.15789474,0.526315789,1.578947368,133.6842105,182.6315789,26.31578947,36.31578947,1.052631579,1.052631579
341,West Ham,eng,Premier League,2017,2018,13,19,7,6,6,0.368421053,0.315789474,0.315789474,1.42,24,1.263157895,26,1.368421053,18.2,0.957894737,19,3,6,10,0.157894737,0.315789474,0.526315789,0.79,24,1.263157895,42,2.210526316,18.6,0.978947368,2,1,2,5,124.7368421,101.5789474,14.21052632,17.89473684,0.526315789,0,118.9473684,97.89473684,14.21052632,20,0,1.052631579
342,Leganés,es,La Liga,2017,2018,17,19,9,4,6,0.473684211,0.210526316,0.315789474,1.63,19,1,19,1,20.8,1.094736842,19,3,3,13,0.157894737,0.157894737,0.684210526,0.63,15,0.789473684,32,1.684210526,19.1,1.005263158,1,2,2,5,,,,,,,,,,,,
343,Liverpool,eng,Premier League,2017,2018,4,19,12,7,0,0.631578947,0.368421053,0,2.26,45,2.368421053,10,0.526315789,40.9,2.152631579,19,9,5,5,0.473684211,0.263157895,0.263157895,1.68,39,2.052631579,28,1.473684211,31.9,1.678947368,1,3,2,3,84.73684211,87.36842105,14.73684211,9.473684211,0,0,85.78947368,93.68421053,11.05263158,13.68421053,0,0.526315789
344,Alavés,es,La Liga,2017,2018,14,19,9,1,9,0.473684211,0.052631579,0.473684211,1.47,21,1.105263158,23,1.210526316,21.3,1.121052632,19,6,1,12,0.315789474,0.052631579,0.631578947,1,19,1,27,1.421052632,17.2,0.905263158,1,7,2,3,,,,,,,,,,,,
345,Dijon,fr,Ligue 1,2017,2018,11,19,11,3,5,0.578947368,0.157894737,0.263157895,1.89,35,1.842105263,28,1.473684211,24.1,1.268421053,19,2,6,11,0.105263158,0.315789474,0.578947368,0.63,20,1.052631579,45,2.368421053,17.5,0.921052632,2,4,3,10,135.7894737,121.0526316,21.05263158,17.89473684,0,1.578947368,121.5789474,136.8421053,10,18.94736842,1.578947368,1.052631579
346,Sampdoria,it,Serie A,2017,2018,10,19,12,3,4,0.631578947,0.157894737,0.210526316,2.05,36,1.894736842,20,1.052631579,31.1,1.636842105,19,4,3,12,0.210526316,0.157894737,0.631578947,0.79,20,1.052631579,40,2.105263158,22.4,1.178947368,5,3,3,7,138.4210526,107.8947368,28.42105263,15.78947368,1.052631579,0,128.9473684,115.2631579,22.10526316,20.52631579,1.052631579,1.052631579
347,Girona,es,La Liga,2017,2018,10,19,8,3,8,0.421052632,0.157894737,0.421052632,1.42,26,1.368421053,22,1.157894737,28.2,1.484210526,19,6,6,7,0.315789474,0.315789474,0.368421053,1.26,24,1.263157895,37,1.947368421,22.5,1.184210526,4,1,4,4,144.7368421,162.1052632,33.15789474,23.68421053,0.526315789,0,128.9473684,161.5789474,26.31578947,31.05263158,1.052631579,0
348,Atalanta,it,Serie A,2017,2018,7,19,9,6,4,0.473684211,0.315789474,0.210526316,1.74,30,1.578947368,18,0.947368421,31.2,1.642105263,19,7,6,6,0.368421053,0.315789474,0.315789474,1.42,27,1.421052632,21,1.105263158,32.9,1.731578947,2,1,7,1,135.7894737,120.5263158,23.68421053,15.78947368,2.105263158,1.052631579,126.8421053,137.8947368,22.10526316,19.47368421,0.526315789,1.052631579
349,Burnley,eng,Premier League,2017,2018,7,19,7,5,7,0.368421053,0.263157895,0.368421053,1.37,16,0.842105263,17,0.894736842,17.2,0.905263158,19,7,7,5,0.368421053,0.368421053,0.263157895,1.47,20,1.052631579,22,1.157894737,15.1,0.794736842,0,2,0,3,119.4736842,87.89473684,8.421052632,14.21052632,2.105263158,0,112.6315789,96.31578947,14.21052632,20,1.052631579,0
350,Levante,es,La Liga,2017,2018,15,19,7,6,6,0.368421053,0.315789474,0.315789474,1.42,25,1.315789474,28,1.473684211,28.4,1.494736842,19,4,7,8,0.210526316,0.368421053,0.421052632,1,19,1,30,1.578947368,16.3,0.857894737,4,2,1,4,127.3684211,142.1052632,27.36842105,27.36842105,1.052631579,2.105263158,117.8947368,148.9473684,22.63157895,30.52631579,2.105263158,1.578947368
351,Mainz 05,de,Bundesliga,2017,2018,14,17,7,3,7,0.411764706,0.176470588,0.411764706,1.41,22,1.294117647,21,1.235294118,20.7,1.217647059,17,2,6,9,0.117647059,0.352941176,0.529411765,0.71,16,0.941176471,31,1.823529412,14.7,0.864705882,4,2,0,5,,,,,,,,,,,,
352,Leicester City,eng,Premier League,2017,2018,9,19,7,6,6,0.368421053,0.315789474,0.315789474,1.42,25,1.315789474,22,1.157894737,26.9,1.415789474,19,5,5,9,0.263157895,0.263157895,0.473684211,1.05,31,1.631578947,38,2,23.1,1.215789474,4,1,2,3,,,,,,,,,,,,
353,Freiburg,de,Bundesliga,2017,2018,15,17,7,6,4,0.411764706,0.352941176,0.235294118,1.59,17,1,17,1,23.6,1.388235294,17,1,6,10,0.058823529,0.352941176,0.588235294,0.53,15,0.882352941,39,2.294117647,16,0.941176471,7,2,3,3,139.4117647,132.3529412,18.23529412,17.64705882,0,0.588235294,112.9411765,121.7647059,12.35294118,14.11764706,0,2.352941176
354,Espanyol,es,La Liga,2017,2018,11,19,8,6,5,0.421052632,0.315789474,0.263157895,1.58,20,1.052631579,16,0.842105263,26,1.368421053,19,4,7,8,0.210526316,0.368421053,0.421052632,1,16,0.842105263,26,1.368421053,15.1,0.794736842,3,2,0,4,,,,,,,,,,,,
355,RB Leipzig,de,Bundesliga,2017,2018,6,17,9,4,4,0.529411765,0.235294118,0.235294118,1.82,34,2,26,1.529411765,29.6,1.741176471,17,6,4,7,0.352941176,0.235294118,0.411764706,1.29,23,1.352941176,27,1.588235294,22.3,1.311764706,2,1,3,4,141.7647059,119.4117647,19.41176471,8.235294118,1.176470588,1.176470588,145.2941176,130.5882353,19.41176471,20,1.176470588,2.352941176
356,Sevilla,es,La Liga,2017,2018,7,19,11,5,3,0.578947368,0.263157895,0.157894737,2,31,1.631578947,22,1.157894737,35.4,1.863157895,19,6,2,11,0.315789474,0.105263158,0.578947368,1.05,18,0.947368421,36,1.894736842,24.1,1.268421053,3,5,2,3,149.4736842,150,24.21052632,24.21052632,0.526315789,1.052631579,127.3684211,145.7894737,19.47368421,28.94736842,1.052631579,0.526315789
357,Dortmund,de,Bundesliga,2017,2018,4,17,9,4,4,0.529411765,0.235294118,0.235294118,1.82,40,2.352941176,21,1.235294118,39.2,2.305882353,17,6,6,5,0.352941176,0.352941176,0.294117647,1.41,24,1.411764706,26,1.529411765,26.9,1.582352941,4,1,2,2,127.0588235,115.8823529,19.41176471,12.35294118,0.588235294,1.176470588,121.1764706,114.7058824,14.70588235,11.76470588,1.176470588,0.588235294
358,Newcastle Utd,eng,Premier League,2017,2018,10,19,8,4,7,0.421052632,0.210526316,0.368421053,1.47,21,1.105263158,17,0.894736842,22.3,1.173684211,19,4,4,11,0.210526316,0.210526316,0.578947368,0.84,18,0.947368421,30,1.578947368,19.4,1.021052632,1,0,0,6,,,,,,,,,,,,
359,Rennes,fr,Ligue 1,2017,2018,5,19,8,4,7,0.421052632,0.210526316,0.368421053,1.47,21,1.105263158,22,1.157894737,27.5,1.447368421,19,8,6,5,0.421052632,0.315789474,0.263157895,1.58,29,1.526315789,22,1.157894737,22.3,1.173684211,4,3,4,5,151.5789474,131.5789474,31.05263158,16.84210526,3.157894737,1.052631579,142.1052632,124.2105263,26.84210526,17.89473684,1.052631579,1.578947368
360,Manchester City,eng,Premier League,2017,2018,1,19,16,2,1,0.842105263,0.105263158,0.052631579,2.63,61,3.210526316,14,0.736842105,43.5,2.289473684,19,16,2,1,0.842105263,0.105263158,0.052631579,2.63,45,2.368421053,13,0.684210526,35.2,1.852631579,5,0,3,2,,,,,,,,,,,,
361,Köln,de,Bundesliga,2017,2018,18,17,3,5,9,0.176470588,0.294117647,0.529411765,0.82,20,1.176470588,30,1.764705882,24.8,1.458823529,17,2,2,13,0.117647059,0.117647059,0.764705882,0.47,15,0.882352941,40,2.352941176,18.4,1.082352941,1,5,2,4,,,,,,,,,,,,
362,Eibar,es,La Liga,2017,2018,9,19,8,4,7,0.421052632,0.210526316,0.368421053,1.47,26,1.368421053,19,1,22.8,1.2,19,6,5,8,0.315789474,0.263157895,0.421052632,1.21,18,0.947368421,31,1.631578947,18.2,0.957894737,2,1,1,3,123.6842105,126.3157895,20.52631579,20.52631579,1.052631579,1.052631579,123.6842105,133.1578947,22.63157895,23.68421053,2.105263158,0.526315789
363,Strasbourg,fr,Ligue 1,2017,2018,15,19,7,6,6,0.368421053,0.315789474,0.315789474,1.42,27,1.421052632,27,1.421052632,25.8,1.357894737,19,2,5,12,0.105263158,0.263157895,0.631578947,0.58,17,0.894736842,40,2.105263158,19.7,1.036842105,5,3,2,4,131.5789474,148.4210526,22.63157895,20.52631579,1.578947368,1.052631579,111.5789474,125.2631579,20,16.84210526,0.526315789,1.052631579
364,Cagliari,it,Serie A,2017,2018,16,19,6,3,10,0.315789474,0.157894737,0.526315789,1.11,18,0.947368421,30,1.578947368,24.1,1.268421053,19,5,3,11,0.263157895,0.157894737,0.578947368,0.95,15,0.789473684,31,1.631578947,15.6,0.821052632,4,6,3,6,131.5789474,166.8421053,20.52631579,26.31578947,0.526315789,1.578947368,124.7368421,152.6315789,17.89473684,24.21052632,1.052631579,1.578947368
365,Schalke 04,de,Bundesliga,2017,2018,2,17,10,5,2,0.588235294,0.294117647,0.117647059,2.06,27,1.588235294,15,0.882352941,24.1,1.417647059,17,8,4,5,0.470588235,0.235294118,0.294117647,1.65,26,1.529411765,22,1.294117647,22.6,1.329411765,7,4,3,2,150.5882353,153.5294118,18.82352941,15.88235294,1.176470588,1.176470588,145.2941176,159.4117647,20,20.58823529,1.764705882,0
366,Leverkusen,de,Bundesliga,2017,2018,5,17,8,5,4,0.470588235,0.294117647,0.235294118,1.71,29,1.705882353,19,1.117647059,33.8,1.988235294,17,7,5,5,0.411764706,0.294117647,0.294117647,1.53,29,1.705882353,25,1.470588235,23.7,1.394117647,4,3,1,3,140.5882353,121.1764706,22.94117647,18.23529412,0,1.764705882,148.2352941,136.4705882,24.11764706,15.88235294,0.588235294,0.588235294
367,Lille,fr,Ligue 1,2017,2018,17,19,6,6,7,0.315789474,0.315789474,0.368421053,1.26,24,1.263157895,27,1.421052632,19.7,1.036842105,19,4,2,13,0.210526316,0.105263158,0.684210526,0.74,17,0.894736842,40,2.105263158,16.7,0.878947368,1,4,1,3,123.1578947,127.8947368,22.63157895,12.10526316,0,1.052631579,113.1578947,124.2105263,15.26315789,19.47368421,1.052631579,2.105263158
368,Chievo,it,Serie A,2017,2018,13,19,7,6,6,0.368421053,0.315789474,0.315789474,1.42,22,1.157894737,24,1.263157895,16.9,0.889473684,19,3,4,12,0.157894737,0.210526316,0.631578947,0.68,14,0.736842105,35,1.842105263,17.1,0.9,1,3,1,4,123.1578947,124.2105263,15.26315789,17.89473684,2.105263158,1.578947368,122.6315789,127.8947368,17.36842105,21.57894737,1.052631579,0.526315789
369,Roma,it,Serie A,2017,2018,3,19,11,2,6,0.578947368,0.105263158,0.315789474,1.84,31,1.631578947,19,1,35.2,1.852631579,19,12,6,1,0.631578947,0.315789474,0.052631579,2.21,30,1.578947368,9,0.473684211,28.2,1.484210526,6,3,0,2,108.4210526,102.1052632,18.42105263,11.57894737,1.578947368,1.052631579,133.6842105,106.3157895,20,13.68421053,1.052631579,1.052631579
370,Chelsea,eng,Premier League,2017,2018,5,19,11,4,4,0.578947368,0.210526316,0.210526316,1.95,30,1.578947368,16,0.842105263,30.3,1.594736842,19,10,3,6,0.526315789,0.157894737,0.315789474,1.74,32,1.684210526,22,1.157894737,24.1,1.268421053,2,0,1,2,116.8421053,96.31578947,17.36842105,10,0.526315789,1.578947368,102.6315789,94.73684211,21.05263158,11.57894737,0,0.526315789
371,Brighton,eng,Premier League,2017,2018,15,19,7,8,4,0.368421053,0.421052632,0.210526316,1.53,24,1.263157895,25,1.315789474,23.8,1.252631579,19,2,5,12,0.105263158,0.263157895,0.631578947,0.58,10,0.526315789,29,1.526315789,13.2,0.694736842,5,1,2,2,80,104.2105263,8.421052632,19.47368421,0.526315789,0.526315789,74.21052632,113.1578947,6.842105263,8.947368421,0.526315789,0.526315789
372,Saint-Étienne,fr,Ligue 1,2017,2018,7,19,8,7,4,0.421052632,0.368421053,0.210526316,1.63,32,1.684210526,27,1.421052632,31.1,1.636842105,19,7,3,9,0.368421053,0.157894737,0.473684211,1.26,15,0.789473684,23,1.210526316,19.9,1.047368421,9,3,2,4,,,,,,,,,,,,
373,Everton,eng,Premier League,2017,2018,8,19,10,4,5,0.526315789,0.210526316,0.263157895,1.79,28,1.473684211,22,1.157894737,21.3,1.121052632,19,3,6,10,0.157894737,0.315789474,0.526315789,0.79,16,0.842105263,36,1.894736842,19.2,1.010526316,5,4,3,1,103.1578947,123.1578947,12.10526316,14.73684211,1.052631579,0.526315789,98.42105263,118.4210526,12.10526316,12.10526316,1.578947368,1.052631579
374,Guingamp,fr,Ligue 1,2017,2018,12,19,8,7,4,0.421052632,0.368421053,0.210526316,1.63,30,1.578947368,24,1.263157895,29.3,1.542105263,19,4,4,11,0.210526316,0.210526316,0.578947368,0.84,18,0.947368421,35,1.842105263,16.2,0.852631579,4,3,3,4,151.5789474,139.4736842,23.15789474,16.84210526,3.157894737,0.526315789,132.1052632,122.6315789,17.89473684,18.42105263,0.526315789,0.526315789
375,Napoli,it,Serie A,2017,2018,2,19,14,3,2,0.736842105,0.157894737,0.105263158,2.37,43,2.263157895,18,0.947368421,39.3,2.068421053,19,14,4,1,0.736842105,0.210526316,0.052631579,2.42,34,1.789473684,11,0.578947368,27.9,1.468421053,5,1,3,1,102.6315789,92.10526316,22.10526316,12.10526316,0,0.526315789,102.6315789,91.57894737,22.10526316,18.42105263,0,1.052631579
